timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
1981,-0.18,163.16,-19.11,0.7,-0.2,0.67,0.16,-13.19,125.28,-12.61,0.78,0.15,0.48,-0.38,-36.47,141.0,-14.63,0.34,0.79,0.5,-0.04
1995,-0.16,163.21,-19.06,0.7,-0.2,0.67,0.16,-13.17,125.26,-12.61,0.78,0.15,0.48,-0.38,-36.59,141.09,-14.49,0.33,0.8,0.49,-0.04
2007,-0.14,163.25,-19.01,0.7,-0.2,0.67,0.16,-13.17,125.24,-12.6,0.78,0.15,0.48,-0.38,-36.68,141.16,-14.36,0.33,0.81,0.49,-0.04
2023,-0.12,163.31,-18.95,0.7,-0.2,0.67,0.16,-13.16,125.23,-12.58,0.78,0.15,0.48,-0.38,-36.78,141.27,-14.19,0.32,0.82,0.48,-0.03
2040,-0.1,163.37,-18.89,0.69,-0.2,0.67,0.16,-13.15,125.22,-12.54,0.77,0.15,0.48,-0.38,-36.85,141.41,-14.02,0.31,0.82,0.48,-0.03
2056,-0.09,163.42,-18.83,0.69,-0.19,0.67,0.16,-13.16,125.21,-12.49,0.77,0.15,0.48,-0.38,-36.91,141.6,-13.89,0.31,0.82,0.48,-0.04
2070,-0.07,163.47,-18.77,0.69,-0.19,0.68,0.16,-13.16,125.2,-12.46,0.77,0.15,0.48,-0.38,-36.95,141.78,-13.79,0.31,0.82,0.48,-0.04
2086,-0.05,163.52,-18.71,0.69,-0.19,0.68,0.16,-13.17,125.19,-12.4,0.77,0.15,0.49,-0.38,-36.97,142.05,-13.68,0.31,0.82,0.48,-0.04
2101,-0.04,163.57,-18.65,0.69,-0.19,0.68,0.16,-13.19,125.18,-12.35,0.77,0.15,0.49,-0.38,-36.99,142.31,-13.59,0.31,0.82,0.47,-0.04
2120,-0.03,163.62,-18.59,0.69,-0.19,0.68,0.16,-13.2,125.15,-12.3,0.77,0.15,0.49,-0.38,-36.97,142.61,-13.47,0.31,0.83,0.47,-0.05
2135,-0.01,163.67,-18.53,0.69,-0.19,0.68,0.16,-13.2,125.15,-12.27,0.77,0.15,0.49,-0.38,-36.92,142.88,-13.37,0.31,0.83,0.47,-0.05
2150,0.01,163.72,-18.48,0.69,-0.18,0.68,0.16,-13.2,125.14,-12.23,0.77,0.15,0.49,-0.38,-36.84,143.18,-13.27,0.31,0.83,0.47,-0.06
2164,0.02,163.76,-18.43,0.69,-0.18,0.69,0.16,-13.21,125.11,-12.21,0.77,0.15,0.49,-0.38,-36.76,143.43,-13.2,0.31,0.82,0.47,-0.07
2179,0.03,163.82,-18.38,0.69,-0.18,0.69,0.15,-13.21,125.1,-12.18,0.77,0.15,0.49,-0.38,-36.69,143.68,-13.1,0.31,0.83,0.47,-0.07
2193,0.04,163.87,-18.34,0.68,-0.18,0.69,0.15,-13.22,125.08,-12.16,0.77,0.14,0.49,-0.38,-36.64,143.92,-13.02,0.31,0.83,0.46,-0.07
2207,0.05,163.92,-18.29,0.68,-0.18,0.69,0.15,-13.22,125.06,-12.15,0.77,0.14,0.49,-0.38,-36.57,144.14,-12.94,0.31,0.83,0.46,-0.08
2222,0.07,163.97,-18.24,0.68,-0.18,0.69,0.15,-13.21,125.05,-12.14,0.77,0.14,0.49,-0.38,-36.48,144.4,-12.85,0.31,0.82,0.46,-0.08
2237,0.08,164.02,-18.2,0.68,-0.17,0.69,0.15,-13.21,125.05,-12.13,0.77,0.14,0.49,-0.38,-36.39,144.65,-12.77,0.32,0.82,0.46,-0.09
2250,0.1,164.08,-18.16,0.68,-0.17,0.7,0.15,-13.2,125.05,-12.13,0.77,0.14,0.49,-0.38,-36.3,144.87,-12.7,0.32,0.82,0.46,-0.1
2264,0.11,164.14,-18.12,0.68,-0.17,0.7,0.15,-13.2,125.05,-12.13,0.77,0.14,0.49,-0.38,-36.22,145.06,-12.64,0.32,0.82,0.46,-0.1
2279,0.12,164.2,-18.08,0.68,-0.17,0.7,0.15,-13.19,125.05,-12.12,0.77,0.14,0.49,-0.38,-36.16,145.24,-12.55,0.32,0.82,0.46,-0.11
2295,0.14,164.26,-18.04,0.68,-0.17,0.7,0.15,-13.19,125.07,-12.12,0.77,0.14,0.49,-0.38,-36.12,145.39,-12.44,0.32,0.82,0.46,-0.11
2307,0.15,164.32,-18.01,0.68,-0.17,0.7,0.14,-13.18,125.08,-12.12,0.77,0.14,0.49,-0.38,-36.09,145.5,-12.35,0.32,0.82,0.46,-0.11
2323,0.16,164.4,-17.97,0.68,-0.16,0.7,0.14,-13.19,125.09,-12.1,0.77,0.14,0.49,-0.38,-36.04,145.64,-12.23,0.32,0.82,0.46,-0.11
2338,0.18,164.47,-17.94,0.67,-0.16,0.71,0.14,-13.19,125.09,-12.08,0.77,0.14,0.49,-0.38,-36.0,145.76,-12.14,0.32,0.82,0.46,-0.12
2351,0.19,164.54,-17.91,0.67,-0.16,0.71,0.14,-13.2,125.08,-12.06,0.77,0.14,0.49,-0.38,-35.95,145.9,-12.07,0.32,0.82,0.46,-0.12
2364,0.2,164.6,-17.89,0.67,-0.16,0.71,0.14,-13.21,125.07,-12.05,0.77,0.14,0.49,-0.39,-35.91,146.03,-12.02,0.32,0.82,0.45,-0.13
2376,0.21,164.67,-17.86,0.67,-0.16,0.71,0.14,-13.21,125.06,-12.04,0.77,0.14,0.49,-0.39,-35.88,146.19,-11.99,0.33,0.82,0.45,-0.13
2391,0.22,164.76,-17.83,0.67,-0.15,0.71,0.14,-13.22,125.05,-12.01,0.77,0.14,0.49,-0.39,-35.83,146.41,-11.95,0.33,0.81,0.46,-0.14
2406,0.23,164.84,-17.79,0.67,-0.15,0.71,0.14,-13.22,125.05,-11.99,0.77,0.14,0.49,-0.39,-35.79,146.63,-11.94,0.34,0.81,0.46,-0.15
2419,0.24,164.92,-17.76,0.67,-0.15,0.71,0.13,-13.22,125.03,-11.96,0.77,0.14,0.49,-0.39,-35.77,146.86,-11.94,0.34,0.8,0.46,-0.15
2432,0.25,165.0,-17.74,0.67,-0.15,0.72,0.13,-13.24,125.02,-11.93,0.77,0.14,0.49,-0.39,-35.76,147.08,-11.96,0.35,0.8,0.47,-0.16
2444,0.26,165.06,-17.71,0.67,-0.14,0.72,0.13,-13.26,124.99,-11.91,0.77,0.14,0.49,-0.39,-35.76,147.32,-12.0,0.36,0.78,0.48,-0.17
2458,0.27,165.14,-17.69,0.67,-0.14,0.72,0.13,-13.26,124.97,-11.89,0.77,0.14,0.49,-0.39,-35.77,147.67,-12.08,0.37,0.77,0.49,-0.19
2471,0.29,165.21,-17.66,0.67,-0.14,0.72,0.13,-13.26,124.95,-11.87,0.77,0.14,0.49,-0.39,-35.81,148.01,-12.19,0.38,0.75,0.51,-0.2
2484,0.3,165.27,-17.64,0.67,-0.14,0.72,0.13,-13.26,124.93,-11.87,0.77,0.14,0.49,-0.39,-35.87,148.35,-12.32,0.39,0.72,0.52,-0.22
2498,0.31,165.34,-17.63,0.67,-0.14,0.72,0.13,-13.26,124.91,-11.85,0.77,0.14,0.49,-0.39,-35.96,148.76,-12.52,0.4,0.69,0.55,-0.24
2511,0.33,165.39,-17.61,0.67,-0.14,0.72,0.13,-13.27,124.9,-11.83,0.77,0.14,0.5,-0.39,-36.07,149.14,-12.73,0.42,0.66,0.57,-0.26
2526,0.34,165.45,-17.59,0.66,-0.13,0.72,0.12,-13.28,124.88,-11.81,0.77,0.14,0.5,-0.39,-36.23,149.53,-12.96,0.43,0.62,0.59,-0.28
2538,0.35,165.5,-17.57,0.66,-0.13,0.73,0.12,-13.28,124.87,-11.79,0.77,0.14,0.5,-0.38,-36.43,149.85,-13.19,0.44,0.58,0.61,-0.3
2552,0.36,165.55,-17.56,0.66,-0.13,0.73,0.12,-13.31,124.85,-11.76,0.77,0.14,0.5,-0.38,-36.72,150.16,-13.41,0.45,0.54,0.63,-0.32
2565,0.36,165.6,-17.54,0.66,-0.13,0.73,0.12,-13.33,124.82,-11.73,0.77,0.14,0.5,-0.38,-37.0,150.36,-13.56,0.46,0.5,0.65,-0.33
2578,0.37,165.64,-17.53,0.66,-0.13,0.73,0.12,-13.36,124.78,-11.7,0.77,0.13,0.5,-0.38,-37.31,150.53,-13.68,0.47,0.46,0.67,-0.34
2591,0.38,165.67,-17.52,0.66,-0.13,0.73,0.12,-13.39,124.74,-11.68,0.77,0.13,0.5,-0.38,-37.59,150.65,-13.74,0.47,0.43,0.68,-0.35
2604,0.38,165.7,-17.51,0.66,-0.13,0.73,0.12,-13.42,124.71,-11.64,0.77,0.13,0.5,-0.38,-37.85,150.71,-13.76,0.47,0.4,0.7,-0.36
2618,0.39,165.72,-17.5,0.66,-0.13,0.73,0.12,-13.46,124.66,-11.6,0.77,0.13,0.5,-0.38,-38.08,150.77,-13.73,0.47,0.37,0.71,-0.37
2630,0.4,165.74,-17.49,0.66,-0.13,0.73,0.12,-13.5,124.62,-11.56,0.77,0.13,0.5,-0.38,-38.27,150.81,-13.7,0.47,0.34,0.72,-0.38
2644,0.41,165.76,-17.48,0.66,-0.12,0.73,0.12,-13.56,124.58,-11.51,0.77,0.13,0.5,-0.38,-38.43,150.83,-13.6,0.47,0.31,0.73,-0.38
2659,0.41,165.77,-17.46,0.66,-0.12,0.73,0.12,-13.61,124.54,-11.45,0.76,0.13,0.5,-0.38,-38.56,150.84,-13.48,0.47,0.29,0.74,-0.39
2674,0.42,165.78,-17.45,0.66,-0.12,0.73,0.12,-13.66,124.5,-11.4,0.76,0.13,0.51,-0.38,-38.65,150.84,-13.37,0.46,0.26,0.75,-0.39
2689,0.42,165.78,-17.43,0.66,-0.12,0.73,0.12,-13.71,124.46,-11.34,0.77,0.13,0.51,-0.37,-38.71,150.83,-13.28,0.46,0.24,0.76,-0.4
2701,0.42,165.78,-17.42,0.66,-0.12,0.73,0.12,-13.75,124.43,-11.29,0.77,0.13,0.51,-0.37,-38.76,150.82,-13.19,0.46,0.22,0.76,-0.41
2713,0.42,165.78,-17.4,0.66,-0.12,0.73,0.12,-13.8,124.4,-11.24,0.77,0.13,0.51,-0.37,-38.82,150.8,-13.13,0.45,0.2,0.76,-0.41
2727,0.42,165.77,-17.38,0.66,-0.12,0.73,0.12,-13.86,124.36,-11.18,0.77,0.13,0.51,-0.36,-38.9,150.77,-13.09,0.45,0.18,0.77,-0.42
2741,0.41,165.76,-17.36,0.66,-0.12,0.74,0.12,-13.93,124.31,-11.1,0.77,0.14,0.52,-0.35,-39.02,150.72,-13.09,0.45,0.15,0.77,-0.42
2755,0.4,165.75,-17.34,0.65,-0.12,0.74,0.12,-14.0,124.27,-11.02,0.77,0.14,0.52,-0.35,-39.14,150.65,-13.09,0.44,0.12,0.78,-0.43
2771,0.38,165.74,-17.33,0.65,-0.12,0.74,0.12,-14.09,124.24,-10.91,0.77,0.14,0.52,-0.34,-39.26,150.57,-13.08,0.44,0.09,0.78,-0.44
2788,0.37,165.72,-17.31,0.65,-0.12,0.74,0.12,-14.17,124.2,-10.79,0.77,0.14,0.53,-0.34,-39.37,150.48,-13.08,0.43,0.06,0.78,-0.44
2804,0.35,165.7,-17.3,0.65,-0.12,0.74,0.12,-14.25,124.17,-10.67,0.77,0.14,0.53,-0.33,-39.47,150.39,-13.15,0.43,0.03,0.78,-0.45
2821,0.33,165.67,-17.3,0.65,-0.12,0.74,0.12,-14.31,124.15,-10.55,0.77,0.14,0.53,-0.33,-39.58,150.36,-13.3,0.43,0.0,0.78,-0.46
2834,0.31,165.65,-17.3,0.65,-0.12,0.74,0.12,-14.36,124.13,-10.47,0.77,0.14,0.53,-0.33,-39.69,150.31,-13.49,0.43,-0.02,0.77,-0.47
2846,0.3,165.63,-17.3,0.65,-0.12,0.74,0.12,-14.41,124.11,-10.4,0.77,0.14,0.54,-0.32,-39.81,150.25,-13.69,0.42,-0.05,0.77,-0.48
2861,0.29,165.6,-17.31,0.65,-0.13,0.74,0.12,-14.47,124.09,-10.31,0.77,0.14,0.54,-0.32,-39.97,150.17,-13.93,0.42,-0.08,0.76,-0.49
2874,0.28,165.58,-17.32,0.65,-0.13,0.74,0.13,-14.51,124.07,-10.24,0.77,0.14,0.54,-0.32,-40.11,150.08,-14.16,0.41,-0.1,0.76,-0.5
2888,0.26,165.55,-17.33,0.65,-0.13,0.74,0.13,-14.55,124.07,-10.17,0.76,0.14,0.54,-0.32,-40.24,149.99,-14.38,0.41,-0.12,0.75,-0.51
2900,0.25,165.53,-17.34,0.65,-0.13,0.73,0.13,-14.59,124.06,-10.12,0.76,0.14,0.54,-0.32,-40.37,149.89,-14.56,0.41,-0.13,0.74,-0.51
2911,0.23,165.52,-17.36,0.65,-0.13,0.73,0.13,-14.62,124.05,-10.08,0.76,0.14,0.54,-0.32,-40.5,149.79,-14.74,0.41,-0.15,0.74,-0.52
2927,0.2,165.5,-17.38,0.66,-0.13,0.73,0.13,-14.65,124.04,-10.03,0.76,0.14,0.54,-0.32,-40.68,149.63,-14.98,0.4,-0.17,0.73,-0.52
2943,0.18,165.49,-17.4,0.66,-0.13,0.73,0.13,-14.69,124.03,-10.01,0.76,0.14,0.55,-0.32,-40.87,149.45,-15.21,0.39,-0.19,0.72,-0.53
2959,0.15,165.47,-17.43,0.66,-0.13,0.73,0.13,-14.71,124.02,-10.02,0.76,0.14,0.55,-0.32,-41.02,149.29,-15.42,0.39,-0.21,0.72,-0.54
2976,0.11,165.45,-17.45,0.66,-0.13,0.73,0.13,-14.71,124.0,-10.04,0.76,0.14,0.55,-0.32,-41.14,149.14,-15.6,0.39,-0.22,0.71,-0.54
2989,0.09,165.43,-17.47,0.66,-0.13,0.73,0.13,-14.72,123.99,-10.07,0.76,0.14,0.54,-0.32,-41.22,149.02,-15.76,0.39,-0.22,0.71,-0.54
3002,0.07,165.4,-17.49,0.66,-0.13,0.73,0.13,-14.72,123.98,-10.11,0.76,0.14,0.54,-0.32,-41.25,148.92,-15.91,0.39,-0.21,0.71,-0.54
3018,0.04,165.35,-17.51,0.66,-0.13,0.73,0.13,-14.72,123.97,-10.16,0.77,0.14,0.54,-0.32,-41.27,148.8,-16.08,0.4,-0.21,0.71,-0.54
3031,0.01,165.31,-17.53,0.66,-0.13,0.73,0.13,-14.71,123.96,-10.2,0.77,0.14,0.54,-0.32,-41.28,148.69,-16.21,0.4,-0.21,0.71,-0.54
3044,-0.02,165.25,-17.53,0.66,-0.14,0.73,0.13,-14.71,123.95,-10.24,0.77,0.14,0.54,-0.32,-41.27,148.56,-16.33,0.4,-0.21,0.71,-0.54
3059,-0.07,165.17,-17.53,0.66,-0.14,0.73,0.13,-14.71,123.95,-10.27,0.77,0.14,0.54,-0.32,-41.24,148.39,-16.45,0.41,-0.2,0.71,-0.54
3074,-0.13,165.05,-17.51,0.66,-0.14,0.73,0.14,-14.73,123.95,-10.29,0.77,0.14,0.54,-0.32,-41.18,148.22,-16.55,0.41,-0.2,0.71,-0.54
3088,-0.21,164.91,-17.49,0.66,-0.14,0.73,0.14,-14.75,123.96,-10.3,0.77,0.14,0.54,-0.32,-41.1,148.06,-16.64,0.42,-0.19,0.71,-0.53
3101,-0.28,164.76,-17.45,0.66,-0.15,0.73,0.14,-14.79,123.95,-10.3,0.77,0.14,0.54,-0.32,-40.98,147.9,-16.72,0.42,-0.18,0.72,-0.53
3115,-0.38,164.57,-17.4,0.66,-0.15,0.72,0.15,-14.84,123.93,-10.27,0.77,0.14,0.54,-0.32,-40.81,147.75,-16.82,0.43,-0.16,0.72,-0.52
3130,-0.51,164.34,-17.34,0.65,-0.15,0.72,0.15,-14.91,123.91,-10.24,0.77,0.14,0.54,-0.31,-40.6,147.58,-16.93,0.44,-0.13,0.72,-0.51
3143,-0.65,164.12,-17.27,0.65,-0.16,0.72,0.16,-14.99,123.91,-10.19,0.76,0.14,0.55,-0.31,-40.38,147.41,-17.01,0.45,-0.11,0.73,-0.51
3158,-0.82,163.84,-17.19,0.65,-0.16,0.72,0.16,-15.09,123.91,-10.09,0.76,0.14,0.55,-0.31,-40.12,147.16,-17.09,0.46,-0.09,0.73,-0.5
3173,-1.01,163.54,-17.09,0.65,-0.17,0.72,0.17,-15.21,123.91,-9.96,0.76,0.15,0.55,-0.3,-39.87,146.85,-17.15,0.46,-0.07,0.73,-0.49
3186,-1.2,163.22,-16.99,0.65,-0.18,0.72,0.18,-15.36,123.91,-9.78,0.76,0.15,0.56,-0.3,-39.64,146.47,-17.15,0.47,-0.06,0.74,-0.48
3199,-1.38,162.88,-16.89,0.64,-0.18,0.72,0.19,-15.51,123.9,-9.59,0.76,0.15,0.56,-0.29,-39.45,146.08,-17.15,0.47,-0.05,0.74,-0.47
3213,-1.55,162.53,-16.78,0.64,-0.19,0.72,0.19,-15.67,123.89,-9.36,0.76,0.15,0.57,-0.29,-39.29,145.6,-17.17,0.48,-0.04,0.75,-0.46
3227,-1.73,162.13,-16.67,0.64,-0.2,0.72,0.2,-15.84,123.85,-9.11,0.75,0.15,0.58,-0.28,-39.12,145.07,-17.21,0.48,-0.04,0.75,-0.45
3238,-1.86,161.83,-16.58,0.64,-0.2,0.71,0.21,-15.96,123.82,-8.92,0.75,0.15,0.58,-0.28,-38.99,144.64,-17.24,0.48,-0.04,0.75,-0.45
3254,-2.08,161.34,-16.42,0.63,-0.21,0.71,0.22,-16.17,123.76,-8.57,0.75,0.15,0.59,-0.27,-38.78,143.87,-17.27,0.49,-0.03,0.76,-0.44
3268,-2.29,160.93,-16.28,0.63,-0.22,0.71,0.24,-16.35,123.67,-8.26,0.74,0.15,0.6,-0.26,-38.6,143.17,-17.26,0.49,-0.03,0.76,-0.43
3285,-2.54,160.47,-16.12,0.62,-0.23,0.71,0.25,-16.55,123.55,-7.89,0.74,0.15,0.61,-0.25,-38.41,142.32,-17.22,0.49,-0.03,0.77,-0.42
3298,-2.76,160.1,-15.99,0.62,-0.24,0.7,0.25,-16.72,123.43,-7.56,0.73,0.15,0.61,-0.25,-38.27,141.57,-17.16,0.49,-0.02,0.77,-0.4
3311,-3.0,159.74,-15.86,0.62,-0.24,0.7,0.26,-16.9,123.28,-7.26,0.73,0.15,0.62,-0.24,-38.15,140.82,-17.08,0.5,-0.01,0.77,-0.39
3324,-3.27,159.36,-15.72,0.61,-0.25,0.7,0.27,-17.13,123.09,-6.89,0.73,0.15,0.63,-0.23,-38.02,139.98,-16.96,0.5,-0.0,0.78,-0.38
3337,-3.53,159.01,-15.62,0.61,-0.26,0.7,0.28,-17.33,122.9,-6.6,0.72,0.15,0.64,-0.22,-37.91,139.19,-16.86,0.51,0.01,0.78,-0.36
3348,-3.75,158.73,-15.52,0.61,-0.26,0.69,0.28,-17.56,122.74,-6.35,0.72,0.14,0.64,-0.22,-37.81,138.49,-16.76,0.51,0.02,0.79,-0.35
3358,-4.0,158.43,-15.41,0.61,-0.27,0.69,0.29,-17.78,122.56,-6.07,0.72,0.14,0.65,-0.21,-37.7,137.73,-16.65,0.51,0.02,0.79,-0.34
3371,-4.26,158.11,-15.29,0.61,-0.27,0.69,0.3,-18.03,122.33,-5.78,0.71,0.14,0.66,-0.21,-37.6,136.86,-16.53,0.52,0.03,0.79,-0.32
3383,-4.52,157.79,-15.17,0.6,-0.28,0.68,0.3,-18.29,122.07,-5.5,0.71,0.13,0.66,-0.21,-37.48,135.94,-16.34,0.52,0.04,0.8,-0.31
3397,-4.83,157.43,-15.03,0.6,-0.28,0.68,0.31,-18.63,121.75,-5.21,0.71,0.11,0.67,-0.21,-37.31,134.86,-16.01,0.52,0.06,0.8,-0.28
3409,-5.07,157.12,-14.9,0.6,-0.29,0.68,0.31,-18.96,121.48,-4.97,0.7,0.1,0.67,-0.21,-37.12,133.93,-15.64,0.52,0.09,0.81,-0.25
3423,-5.32,156.78,-14.76,0.6,-0.29,0.68,0.32,-19.36,121.21,-4.67,0.7,0.09,0.68,-0.21,-36.9,132.86,-15.24,0.52,0.12,0.82,-0.22
3435,-5.56,156.45,-14.61,0.59,-0.29,0.67,0.33,-19.75,120.97,-4.36,0.69,0.08,0.69,-0.21,-36.67,131.89,-14.81,0.51,0.14,0.82,-0.2
3447,-5.75,156.2,-14.47,0.59,-0.3,0.67,0.33,-20.07,120.8,-4.11,0.69,0.07,0.69,-0.21,-36.49,131.16,-14.56,0.51,0.16,0.82,-0.19
3459,-5.94,155.93,-14.32,0.59,-0.3,0.67,0.34,-20.44,120.62,-3.9,0.69,0.06,0.69,-0.21,-36.26,130.36,-14.25,0.5,0.18,0.83,-0.17
3470,-6.12,155.68,-14.15,0.59,-0.3,0.67,0.34,-20.81,120.45,-3.72,0.69,0.05,0.69,-0.22,-36.04,129.65,-13.97,0.5,0.2,0.83,-0.16
3482,-6.29,155.4,-13.97,0.58,-0.31,0.67,0.35,-21.23,120.23,-3.64,0.69,0.03,0.69,-0.24,-35.79,128.83,-13.65,0.49,0.24,0.83,-0.14
3495,-6.43,155.15,-13.78,0.58,-0.31,0.67,0.35,-21.61,120.07,-3.72,0.69,0.01,0.68,-0.26,-35.57,128.08,-13.36,0.48,0.28,0.82,-0.12
3510,-6.59,154.86,-13.53,0.57,-0.31,0.67,0.36,-22.1,119.85,-3.85,0.69,-0.02,0.66,-0.29,-35.29,127.15,-13.0,0.47,0.32,0.82,-0.09
3524,-6.71,154.6,-13.31,0.57,-0.32,0.67,0.36,-22.5,119.72,-4.07,0.69,-0.04,0.64,-0.32,-35.07,126.37,-12.75,0.47,0.34,0.81,-0.08
3537,-6.81,154.4,-13.09,0.56,-0.32,0.67,0.37,-22.83,119.61,-4.26,0.7,-0.05,0.62,-0.35,-34.95,125.73,-12.57,0.46,0.35,0.81,-0.07
3547,-6.89,154.24,-12.89,0.56,-0.32,0.67,0.37,-23.12,119.52,-4.39,0.7,-0.06,0.61,-0.36,-34.87,125.24,-12.48,0.46,0.35,0.82,-0.06
3559,-6.97,154.07,-12.69,0.55,-0.32,0.67,0.37,-23.45,119.43,-4.52,0.71,-0.07,0.59,-0.38,-34.79,124.7,-12.33,0.46,0.35,0.82,-0.06
3572,-7.05,153.89,-12.45,0.55,-0.32,0.67,0.38,-23.85,119.37,-4.59,0.71,-0.08,0.58,-0.4,-34.66,124.19,-12.16,0.45,0.36,0.82,-0.05
3585,-7.11,153.74,-12.22,0.54,-0.32,0.67,0.38,-24.22,119.3,-4.67,0.7,-0.09,0.56,-0.42,-34.49,123.76,-11.96,0.44,0.38,0.81,-0.04
3598,-7.17,153.6,-11.99,0.54,-0.32,0.68,0.38,-24.6,119.22,-4.74,0.7,-0.1,0.55,-0.45,-34.26,123.4,-11.74,0.43,0.4,0.81,-0.03
3611,-7.22,153.47,-11.76,0.54,-0.32,0.68,0.38,-24.96,119.16,-4.8,0.69,-0.12,0.53,-0.47,-34.04,123.16,-11.54,0.43,0.41,0.81,-0.03
3626,-7.25,153.35,-11.51,0.53,-0.33,0.68,0.39,-25.35,119.09,-4.9,0.69,-0.13,0.51,-0.49,-33.82,122.97,-11.39,0.42,0.42,0.8,-0.02
3637,-7.27,153.27,-11.34,0.53,-0.33,0.68,0.39,-25.61,119.05,-5.03,0.69,-0.13,0.5,-0.51,-33.69,122.86,-11.3,0.42,0.42,0.8,-0.02
3649,-7.29,153.19,-11.16,0.52,-0.33,0.68,0.39,-25.86,119.0,-5.14,0.69,-0.14,0.48,-0.52,-33.55,122.76,-11.18,0.41,0.43,0.8,-0.02
3665,-7.29,153.11,-10.94,0.52,-0.33,0.69,0.39,-26.16,118.91,-5.3,0.7,-0.14,0.46,-0.53,-33.4,122.64,-11.03,0.41,0.44,0.8,-0.01
3678,-7.28,153.07,-10.8,0.52,-0.33,0.69,0.39,-26.38,118.83,-5.41,0.7,-0.15,0.44,-0.54,-33.28,122.6,-10.91,0.4,0.46,0.8,-0.01
3691,-7.27,153.04,-10.64,0.52,-0.33,0.69,0.39,-26.62,118.73,-5.48,0.7,-0.16,0.43,-0.55,-33.16,122.63,-10.79,0.39,0.47,0.79,-0.0
3703,-7.25,153.02,-10.51,0.51,-0.32,0.69,0.39,-26.87,118.64,-5.53,0.7,-0.17,0.41,-0.56,-33.04,122.71,-10.7,0.39,0.48,0.79,-0.0
3717,-7.21,153.02,-10.38,0.51,-0.32,0.69,0.39,-27.12,118.57,-5.55,0.69,-0.18,0.39,-0.58,-32.93,122.87,-10.64,0.38,0.49,0.78,-0.0
3730,-7.18,153.04,-10.26,0.51,-0.32,0.69,0.39,-27.36,118.56,-5.57,0.69,-0.18,0.38,-0.59,-32.86,123.08,-10.61,0.38,0.49,0.78,-0.0
3743,-7.13,153.06,-10.15,0.51,-0.32,0.69,0.39,-27.6,118.65,-5.57,0.69,-0.19,0.37,-0.6,-32.8,123.36,-10.59,0.38,0.5,0.78,-0.01
3756,-7.07,153.09,-10.05,0.51,-0.32,0.69,0.39,-27.78,118.75,-5.61,0.69,-0.19,0.36,-0.6,-32.76,123.63,-10.59,0.38,0.5,0.78,-0.01
3768,-7.01,153.13,-9.95,0.51,-0.32,0.69,0.39,-27.9,118.9,-5.66,0.68,-0.19,0.35,-0.61,-32.74,123.91,-10.59,0.38,0.51,0.77,-0.01
3779,-6.95,153.17,-9.87,0.51,-0.32,0.7,0.39,-28.0,119.05,-5.69,0.68,-0.18,0.34,-0.62,-32.73,124.17,-10.6,0.38,0.52,0.77,-0.01
3792,-6.87,153.23,-9.78,0.51,-0.32,0.7,0.39,-28.13,119.23,-5.7,0.68,-0.18,0.33,-0.62,-32.73,124.48,-10.61,0.37,0.52,0.77,-0.01
3804,-6.8,153.29,-9.7,0.51,-0.31,0.7,0.39,-28.27,119.39,-5.69,0.68,-0.18,0.33,-0.63,-32.73,124.74,-10.62,0.37,0.53,0.76,-0.01
3817,-6.72,153.36,-9.6,0.51,-0.31,0.7,0.39,-28.45,119.58,-5.66,0.68,-0.19,0.32,-0.64,-32.74,125.1,-10.62,0.37,0.53,0.76,-0.01
3829,-6.64,153.43,-9.52,0.51,-0.31,0.7,0.39,-28.62,119.77,-5.62,0.67,-0.19,0.31,-0.64,-32.74,125.43,-10.63,0.37,0.54,0.76,-0.01
3841,-6.55,153.51,-9.44,0.51,-0.31,0.7,0.39,-28.79,120.0,-5.59,0.67,-0.2,0.3,-0.65,-32.75,125.77,-10.65,0.37,0.54,0.76,-0.01
3859,-6.42,153.63,-9.32,0.51,-0.3,0.71,0.39,-28.97,120.42,-5.6,0.66,-0.2,0.29,-0.66,-32.75,126.26,-10.68,0.36,0.55,0.75,-0.01
3872,-6.32,153.72,-9.23,0.51,-0.3,0.71,0.39,-29.09,120.81,-5.62,0.65,-0.2,0.29,-0.67,-32.73,126.63,-10.7,0.36,0.55,0.75,-0.01
3887,-6.18,153.82,-9.13,0.51,-0.3,0.71,0.39,-29.15,121.29,-5.67,0.65,-0.19,0.28,-0.68,-32.75,127.04,-10.74,0.36,0.56,0.75,-0.01
3900,-6.06,153.92,-9.05,0.51,-0.29,0.71,0.39,-29.19,121.7,-5.72,0.64,-0.19,0.27,-0.69,-32.77,127.41,-10.76,0.36,0.56,0.75,-0.01
3912,-5.93,154.02,-8.97,0.5,-0.29,0.71,0.39,-29.21,122.11,-5.78,0.64,-0.18,0.27,-0.7,-32.78,127.74,-10.79,0.36,0.57,0.74,-0.01
3924,-5.81,154.11,-8.89,0.5,-0.29,0.72,0.39,-29.23,122.49,-5.84,0.63,-0.18,0.26,-0.71,-32.78,128.09,-10.8,0.36,0.57,0.74,-0.01
